title,ingredients,url
Spicy scampi med sitroncouscous,"600 gr Ukokte scampi, renset og tint; 1 dl Hvetemel (eller Maizena); 1 ss Flaksalt; 1 ts Paprikakrydder; 0.5 ts Chilipulver, eller kayennepepper; 1 fedd Hvitløk; 3 ss Nøytral olje til steking; 240 gr Couscous; 1 dl Crème Fraîche; 30 gr Parmesan; 1 stk Sitron; 1 klype Salt og pepper; 1 klype Frisk koriander",https://www.rema.no/oppskrifter/skalldyr/scampi/spicy-scampi-med-sitroncouscous/
Taco med chorizo og baconcrisp,1 pose Baconcrisp; 16 stk Tacoskjell; 100 gr Chorizo; 400 gr Kjøttdeig; 2 ss Extra Virgin Olivenolje REMA 1000; 1 ts Oregano; 1 ts Spisskummen; 1 ts Paprikakrydder; 1 stk Løk; 1 klype Salt og pepper; 1 stk Spisspaprika; 0.5 stk Isbergsalat; 1 beger Rømme; 1 ts Limesaft; 1 stk Rød chili; 1 ts Malt paprika; 1 klype Salt,https://www.rema.no/oppskrifter/kjottdeig/taco-med-chorizo-og-baconcrisp/
Selleri – og pastinakkpure,500 gr Pastinakkrot; 500 gr Sellerirot; 100 gr Smør; 1 dl Fløte; 0 klype Salt og pepper,https://www.rema.no/oppskrifter/gronnsaker/selleri-og-pastinakkpure/
Bålpannesuppe med lam,"300 gr Lammekjøtt, stekt; 2 stk Løk; 2 stk Gulrøtter; 200 gr Sellerirot; 0.5 dl Olivenolje; 4 fedd Hvitløk, hakket; 1 ts Timian, tørket; 1 dl Byggryn; 10 dl Vann; 2 stk Buljongterning; 1 klype Salt og pepper; 1 dash Sitronsaft; 1 dl Basilikum, frisk",https://www.rema.no/oppskrifter/lam-og-farekjott/balpannesuppe-med-lam/
Grytebakt lammestek med eksotisk krydder,"2 kg Lammestek på 1, 2 til 1,4 kg ferdig utbenet; 1 dl Olivenolje; 1 ss Salt; 1 ts Knust sort pepper; 1 ss Spisskummen; 3 Kanelstang; 0.5 Sitron, skivet; 1 stk Rød paprika; 2 stk Løk; 10 fedd Hvitløk, med skall; 1 dl Vann; 1 stk Granateple; 1 dl Koriander, eller mynte; 0.5 pose Sursildkrydder (sennepsfrø, pepper, allehånde og nellik)",https://www.rema.no/oppskrifter/lam-og-farekjott/grytebakt-lammestek-med-eksotisk-krydder/
Omelettrulade med ost og skinke,8 stk Egg; 4 ss Kremfløte; 0 klype Salt og pepper; 4 skive Skinke; 4 skive Ost; 1 pose feldsalat mix; 2 ss Olje eller smør til steking,https://www.rema.no/oppskrifter/egg/omelettrulade-med-ost-og-skinke/
Grillede kyllinglår med couscoussalat,"4 stk Kyllinglår, store; 1 ss Nøytral olje; 2 ts Flaksalt; 1 ts Knust sort pepper; 1 ss Paprikakrydder; 1 ts Oregano; 1 ts Chilipulver; 3 dl Couscous; 2 dl Vann; 1 terning Kyllingbuljong; 200 gr Cherrytomater; 0.5 stk Agurk; 0.5 stk Rødløk; 0.5 glass Sorte oliven, steinfrie; 100 gr Fetaost; 1 pk Ruccola; 0.5 stk Sitron, saft",https://www.rema.no/oppskrifter/kylling-og-hons/kyllinglar/grillede-kyllinglar-med-couscoussalat/
Engelsk fiskeburger,"4 stk Torskeburger; 0.25 Rødkål, finsnittet; 0.25 Isbergsalat, finsnittet; 8 skive Toastbrød; 1 ss Dijonsennep; 1 ss Ketchup; 2 dl Rømme; 1 dl Majones; 1 stk Sjalottløk, finkuttet; 2 ss Kapers; 3 ss Sylteagurk, finkuttet; 1 ss Fersk dill, grovhakket; 1 ts Salt; 1 ss Sitronsaft; 0.5 ts Sort pepper, malt; 1 stk Rødløk; 100 gr Sukker; 100 gr Hvitvinseddik; 1 ss Vann",https://www.rema.no/oppskrifter/fisk/engelsk-fiskeburger/
«Biffsnadder» med kylling,500 gr Kyllingfilet; 1 pose Bearnaise; 1 pk Søtpotetfries; 2 stk Løk; 1 pk Fersk sjampinjong; 0 Melk og smør til bearnaisesaus; 0 Salt og pepper; 0 Olje til steking; 1 neve Persille,https://www.rema.no/oppskrifter/kylling-og-hons/kyllingfilet/biffsnadder-med-kylling/
Suppe med kyllingkjøttboller,"1 pk Kyllingkjøttdeig; 1 stk Egg; 1 ts Flaksalt; 2 ss Persille; 1 klype Pepper; 2 ss Olje; 1 Løk; 2 fedd Hvitløk; 1.6 l Kyllingkraft; 3 stk Gulrøtter; 3 stk Poteter, store; 150 gr Sellerirot; 1 stk Purre; 1 klype Salt og pepper",https://www.rema.no/oppskrifter/kylling-og-hons/kyllingkjottdeig/suppe-med-kyllingkjottboller/
Gratinert purre med skinke og ostesaus,"5 stk Purre; 15 skive Kokt skinke; 2 ss Olivenolje; 150 gr Revet ost; 4 ss Hvetemel; 4 ss Smør; 4.5 dl Helmelk Tine; 1 Hel muskatnøtt, knivspiss; 1 klype Salt og pepper",https://www.rema.no/oppskrifter/gronnsaker/gratinert-purre-med-skinke-og-ostesaus/
Quesadillas av grillrester,"8 stk Tortillalefser, store; 1 glass Salsa; 200 gr Revet ost; 0.5 stk Paprika; 400 gr Restekjøtt etter grilling; 0.5 stk Liten boks maiskorn",https://www.rema.no/oppskrifter/ost/quesadillas-av-grillrester/
Cowboygryte med grillrester,500 gr Restekjøtt etter grilling; 2 ss Olje; 1 boks Hakkede tomater; 1 stk Løk; 2 boks Hvite bønner; 1 ss Soyasaus; 2 fedd Hvitløk; 1 beger Rester av grønnsaker; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/gryterett/cowboygryte-med-grillrester/
Tacosalat med jalapeno dressing,"300 gr Ytrefilet av storfe; 2 ss Rapsolje, til steking; 1 ts Flaksalt; 1 ts Paprikakrydder; 1 ts Spisskummen; 1 ts Oregano, tørket; 0.5 stk Agurk; 2 stk Maiskolber; 1 pose Tortilla chips; 1 stk Rødløk; 1 stk Lime; 1 stk Isbergsalat; 1 pk Cherrytomater 250 g; 1 stk Rød chili, valgfritt; 1 klype Koriander; 5 stk Jalapenos (ringer); 1 fedd Hvitløk; 0.5 stk Lime, saft; 2 dl Crème fraîche; 1 klype Salt",https://www.rema.no/oppskrifter/biff/ytrefilet/tacosalat-med-jalapeno-dressing/
Salat av grillrester,"400 gr Restekjøtt av kylling , kylling; 1 pk Aspargestopper; 1 stk Isbergsalat; 1 pk Cherrytomater; 20 stk Druer; 0.5 stk Agurk; 1 ss Karripulver; 2 dl Rømme; 4 ss Majones; 1 klype Salt og pepper; 1 ts Sitronsaft",https://www.rema.no/oppskrifter/grillmat/kylling-pa-grillen/salat-av-grillrester/
Shrimp Roll,"4 stk Pølsebrød; 1 stk Eple; 0.5 stk Agurk; 0.5 stk Rød paprika; 1 stk Sjalottløk; 400 gr Reker (håndpillede eller i lake); 1 dl Majones; 1 dl Seterrømme; 1 ss Sitronsaft; 1 ts Hvitvinseddik; 2 ts Salt; 2 ts Paprikapulver; 1 ss Fersk dill, hakket; 2 stk Stangselleri",https://www.rema.no/oppskrifter/skalldyr/reker/shrimp-roll/
Paella med kylling,400 gr Risottoris; 7 dl Kyllingkraft; 1.5 dl Olivenolje; 2 ss Paprikapulver; 1 klype Safran (evt. gurkemeie); 2 fedd Hvitløk; 1 ss Flaksalt; 1 pk Sukkererter; 3 stk Kyllinglår; 14 stk Cherrytomater; 1 kvist Timian,https://www.rema.no/oppskrifter/kylling-og-hons/kyllinglar/paella-med-kylling/
Grillspyd med laks,600 gr Laksefilet; 1 stk Squash; 1 stk Rød paprika; 1 stk Sitron; 2 ss Olivenolje; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/fisk/laks/grillspyd-med-laks/
Grov focaccia,"2.5 dl Lunkent vann; 0.5 pose Tørrgjær; 2 ts Sukker; 2 dl Hvetemel; 1 dl Havregryn; 1 dl Sammalt mel, grovt; 0.5 dl Salt; 1 neve Flaksalt (til dekorasjon og smak); 6 ss Olivenolje",https://www.rema.no/oppskrifter/bakst/brod-og-rundstykker/grov-focaccia/
Salat med reker og pasta,200 gr Pasta; 200 gr Reker; 1 stk Avokado; 1 pose Vasket spinat; 1 pk Cherrytomater; 1 stk Gulrot; 2 stk Vårløk; 1 klype Salt og pepper; 3 ss Majones; 2 ss Rømmedressing; 2 ts Ketchup; 2 fedd Hvitløk; 1 ts Sitronsaft,https://www.rema.no/oppskrifter/skalldyr/reker/salat-med-reker-og-pasta/
Biffsnadder av rester,300 gr Rester av grillet oksekjøtt; 400 gr Poteter; 1 stk Løk; 1 stk Grillet paprika; 1 ss Olje til steking; 1 pose Bearnaise; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/biff/biffsnadder-av-rester/
Torsk med spekeskinke,800 gr Torskefilet; 600 gr Poteter; 8 skive Spekeskinke; 2 ss Olivenolje; 1 klype Salt og pepper; 1 pose Selskapsblanding,https://www.rema.no/oppskrifter/fisk/torsk/torsk-med-spekeskinke/
Mac and cheese med kylling,"300 gr Makaroni; 4 dl Melk; 150 gr Revet ost; 0.5 ts Muskatnøtt, revet; 0.5 ts Salt og pepper; 2 ss Smør; 2 ss Hvetemel; 1 dl Griljermel; 1 pk Kyllingfilet i strimler; 1 ss Olje til steking",https://www.rema.no/oppskrifter/pasta/mac-and-cheese-med-kylling/
Reketaco,"500 gr Reker; 0.5 pose Tacopulver; 2 ss Olje til steking; 14 stk Tacotrays; 1 stk Isbergsalat; 4 stk Reddiker; 1 neve Koriander; 2 ss Rømme; 0.5 stk Lime; 1 klype Salt; 1 stk Avokado; 1 stk Mango; 1 stk Lime (saften); 1 ts Honning, flytende; 1 klype Salt; 1 stk Rød chili",https://www.rema.no/oppskrifter/skalldyr/reker/reketaco/
Smuldrepai med rabarbra,1 rull Paideig; 400 gr Rabarbra; 100 gr Jordbær; 2 dl Sukker; 4 ss Potetmel; 1.5 dl Hvetemel; 1 dl Havregryn; 2 ss Sukker; 0.5 ts Bakepulver; 0.5 ts Kanel; 150 gr Smør; 60 gr Mandler,https://www.rema.no/oppskrifter/dessert-og-bakst/frukt-og-baer/smuldrepai-med-rabarbra/
Smørdampet sommerkål,"100 gr Spekeskinke; 1 ss Nøytral olje; 1 stk Sommerkål; 80 gr Meierismør; 2 dl Rømme; 2 ts Salt; 0.5 ts Cayennepepper; 1 ss Dijon sennep; 1 klype Maldonsalt; 1 klype Svart pepper; 0.5 stk Sitron; 1 ss Bladpersille (finhakket); 1 ss Fersk dill, hakket; 1 ss Gressløk (kuttet)",https://www.rema.no/oppskrifter/gronnsaker/smordampet-sommerkal/
Avkjølende agurksalat med fetaost,"2 stk Agurk; 2 klype Flaksalt; 1 stk Avokado; 2 stk Sjalottløk; 100 gr Fetaost; 1 ss Fersk dill, hakket; 0.5 stk Sitron; 1.5 dl Yoghurt naturell; 2 ss Olivenolje; 1 klype Svart pepper",https://www.rema.no/oppskrifter/gronnsaker/avkjolende-agurksalat-med-fetaost/
Mac and cheese,"300 gr Tørket pasta, tørket; 1 klype Salt og pepper; 2 ss Smør; 2 ss Hvetemel; 3 dl Melk; 1 dl Matfløte; 150 gr Gulost; 0.5 ts Muskatnøtt, revet; 1 klype Salt; 1 potte Gressløk",https://www.rema.no/oppskrifter/pasta/mac-and-cheese/
Kjapp Tikka Masala,1 glass Tikka masala-saus; 0.5 boks Kokosmelk; 400 gr Kyllingfilet i strimler; 1 neve Cashewnøtter; 1 ss Olje; 1 pk Basmatiris; 1 stk Agurk; 2 ss Klar eddik; 1 ss Sukker; 1 dl Vann; 1 klype Salt,https://www.rema.no/oppskrifter/kylling-og-hons/kjapp-tikka-masala/
Laks i kokos- og limesaus,600 gr Laksefilet; 250 gr Eggnudler; 2 boks Kokosmelk; 2 fedd Hvitløk; 0.5 stk Lime (saften); 1 ss Ingefær; 2 ss Soyasaus; 1 stk Rød chili; 1 pk Thai-wok,https://www.rema.no/oppskrifter/fisk/laks/laks-i-kokos-og-limesaus/
Kremet pastasalat med kylling og bacon,"2 stk Kyllingbryst; 2 ss Olje til steking; 300 gr Penne, fullkorn; 120 gr Bacon eller spekeskinke; 1 stk Rødløk; 3 ss Rosiner; 1 dl Parmesan (finrevet); 2 dl Crème Fraîche; 0.5 stk Sitron; 1 pose Grønnkål; 1 klype Salt og pepper; 2 ss Hakket basilikum",https://www.rema.no/oppskrifter/pasta/kremet-pastasalat-med-kylling-og-bacon/
Fiskeboller på spyd med sur-søt saus,1 boks Fiskeboller; 1 pose Sweet & sour woksaus; 1 pose Wokmiks (Ferdig preppa BAMA); 1 stk Rød chili; 1 dl Peanøtter; 1 stk Mango; 2 pose Jasminris (boil-in-bag),https://www.rema.no/oppskrifter/fisk/fiskeboller-pa-spyd-med-sur-sot-saus/
One pot kjøttgryte,400 gr Kjøttdeig; 2 ss Smør; 1 kg Poteter; 200 gr Sellerirot; 4 stk Gulrøtter; 1 stk Løk; 4 fedd Hvitløk; 2 stk Laurbærblad; 1 klype Salt og pepper; 2 stk Tomater; 4 dl Kjøttkraft,https://www.rema.no/oppskrifter/kjottdeig/one-pot-kjottgryte/
Rawkuler med dadler og kakao,225 gr Dadler; 2 ss Peanøttsmør; 2 ss Kakaopulver; 1 dl Kakaomasse,https://www.rema.no/oppskrifter/frukt/rawkuler-med-dadler-og-kakao/
Havrecookies med mørk sjokolade,120 gr Hvetemel; 120 gr Lettkokte havregryn; 240 gr Brunt sukker; 120 gr Mykt smør; 1 stk Egg; 0.25 ts Salt; 0.5 ts Bakepulver; 100 gr Kokesjokolade; 100 gr Mandler,https://www.rema.no/oppskrifter/bakst/smakaker/havrecookies-med-mork-sjokolade/
Grove horn,"60 gr Smør; 3 dl Melk; 0.5 pk Gjær; 325 gr Hvetemel; 1 dl Lettkokte havregryn; 100 gr Sammalt mel, grovt; 1 ts Salt; 1 stk Egg til pensling; 1 neve Sesamfrø",https://www.rema.no/oppskrifter/bakst/brod-og-rundstykker/grove-horn/
Chiapudding med bær og mandler,12 ss Chiafrø; 8 dl Melk; 2 ss Honning; 50 gr Mandler; 12 stk Jordbær,https://www.rema.no/oppskrifter/grot/chiapudding-med-baer-og-mandler/
Pimientos de Padrón med feta og oregano,"1 pk Pimientos de Padrón; 1 pk Fetaost classic Apetina; 2 ss Olivenolje; 1 ss Oregano, tørket; 1 klype Pepper",https://www.rema.no/oppskrifter/vegetar/pimientos-de-padron-med-feta-og-oregano/
Hjemmelaget softis av yoghurt,300 gr Frosne bær (f.eks bringebær eller jordbær); 1 stk Banan; 1 dl Yoghurt Naturell,https://www.rema.no/oppskrifter/frukt/hjemmelaget-softis-av-yoghurt/
Pimientos de Padrón,1 pk Pimientos de Padrón; 1 dl Olivenolje; 1 ts Flaksalt,https://www.rema.no/oppskrifter/vegetar/pimientos-de-padron/
Bakt grønnsaksform,"1 pose Grønnkål; 180 gr Revet ost; 1 glass Pastasaus; 2 boks Økologisk bønnemiks; 2 stk Hvitløksbaguette; 1 klype Salt og pepper; 1 klype Persille, eller basilikum",https://www.rema.no/oppskrifter/ovnsbakte-retter/bakt-gronnsaksform/
Fiskeburger,4 stk Fiskeburgere; 250 gr Råkostsalat; 4 stk Burgerbrød; 1 boks Chipotle chillimajones; 1 stk Rødløk; 0 Olje til steking; 0 Salt og pepper; 0 Chilisaus; 0 Sylteagurk,https://www.rema.no/oppskrifter/fisk/fiskeburger/
Svenske kjøttboller med grønn karrisaus,600 gr Svenske kjøttboller; 1 pose Green curry woksaus; 1 pk Fullkornsnudler; 3 stk Vårløk; 1 stk Brokkoli; 1 klype Salt og pepper; 1 ss Olje til steking; 1 neve Koriander; 1 stk Grønn chili,https://www.rema.no/oppskrifter/asiatisk/svenske-kjottboller-med-gronn-karrisaus/
Makaroniform med spicy fiskeboller,1 pose Fiskeboller i hvit saus; 400 gr Makaroni; 1 glass Korma karrisaus; 350 gr Råkostsalat; 1 klype Salt og pepper; 1 neve Persille eller koriander,https://www.rema.no/oppskrifter/fisk/makaroniform-med-spicy-fiskeboller/
Italiensk tunfisklasagne,"2 boks Tunfisk, med tomat og basilikum; 1 pk Lasagneplater, ferske; 1 pose Hvit saus; 4 ss Pesto; 180 gr Revet ost; 7 dl Melk, til sausen; 1 ss Olje til steking; 1 klype Salt og pepper; 1 pose Middelhavssalat; 2 stk Hvitløksbaguette",https://www.rema.no/oppskrifter/fisk/italiensk-tunfisklasagne/
Taco med kyllingpølser,"450 gr Kyllingwienerpølse, (1 pakke); 1 glass Tacosaus; 1 pk Tacoskjell; 0.5 pose Tacokrydder; 1 pose Romanosalat; 0 Olje til steking; 1 stk Løk; 1 klype Koriander; 1 neve Revet ost; 1 beger Rømme; 1 dash Lime; 5 skive Rød jalapeño chili",https://www.rema.no/oppskrifter/svin/polser/taco-med-kyllingpolser/
Innbakt kylling Wellington,"600 gr Kyllingfilet, lårfilet eller bryst; 1 ss Timian, frisk; 1 fedd Hvitløk; 2 ts Salt; 1 ts Knust sort pepper; 1 Egg; 0.5 dl Fløte; 1 pk Frossen butterdeig",https://www.rema.no/oppskrifter/kylling-og-hons/kyllinglar/innbakt-kylling-wellington/
Druemark og drueblekksprut,22 stk Cocktailpinner; 40 stk Små druer; 6 stk Mellomstore druer; 2 stk Store druer,https://www.rema.no/oppskrifter/frukt/druemark-og-drueblekksprut/
Veggis-pita med greske smaker,4 stk Vegetarburgere; 4 stk Pitabrød; 1 pose Romanomiks; 250 gr Cherrytomater; 250 gr Tzatziki-dressing; 1 klype Salt og pepper; 1 ss Olje til steking; 0 Mynte; 0 Chili,https://www.rema.no/oppskrifter/vegetar/veggis-pita-med-greske-smaker/
Grove muffins med ost og skinke,2 dl Sammalt hvetemel; 1 dl Lettkokte havregryn; 1 dl Hvetemel; 0.5 stk Rød paprika; 50 gr Revet ost; 50 gr Kokt skinke; 1 ts Oregano; 2 stk Egg; 1.5 dl Helmelk; 0.5 dl Rømme; 1 ts Salt; 2 ts Bakepulver,https://www.rema.no/oppskrifter/bakst/grove-muffins-med-ost-og-skinke/
Rotgrønnsaker bakt med rosmarin,"4 stk Gulrøtter; 0.5 stk Sellerirot; 4 stk Persillerøtter, eventuelt andre rotgrønnsaker du har tilgjengelig; 4 fedd Hvitløk; 2 ss Hakket, frisk rosmarin; 0.5 dl Olivenolje; 1 ts Salt; 1 klype Kvernet sort pepper",https://www.rema.no/oppskrifter/gronnsaker/rotgronnsaker-bakt-med-rosmarin/
Ovnsbakt kylling med rotgrønnsaker,600 gr Kyllinglårfilet; 2 stk Gulrøtter; 100 gr Sellerirot; 2 stk Løk; 3 fedd Hvitløk; 1 ss Timian; 2 ss Tomatpuré; 1 stk Crème Fraîche; 2 ss Solsikkeolje; 1 klype Salt; 1 klype Pepper,https://www.rema.no/oppskrifter/kylling-og-hons/kyllingfilet/ovnsbakt-kylling-med-rotgronnsaker/
Lam og kål i mørkt øl,"1.5 kg Oppkuttet fårikålkjøtt; 1.5 ss Salt; 20 stk Sorte pepperkorn; 1 stk Sitron, skall i strimler og saften; 1 l Mørkt øl f.eks bayer (pils kan også brukes); 20 stk Sjalottløk; 0.75 kg Kål; 0.75 kg Poteter; 1 dl Persille, hakket",https://www.rema.no/oppskrifter/lam-og-farekjott/lam-og-kal-i-morkt-ol/
Fiskepuddingpinner med smak av Asia,1 pk Ris; 1 pose Oyster spring onion woksaus; 1 stk Fiskepudding; 1 dl Maizena; 1 dl Hvetemel; 1.5 ts Flaksalt; 0.5 ts Pepper; 2 stk Egg; 4 ss Olje til steking; 500 gr Klassisk wokblanding,https://www.rema.no/oppskrifter/fisk/fiskepuddingpinner-med-smak-av-asia/
Fargerik fajitas,"500 gr Ytrefilet av oksekjøtt; 1 stk Rød paprika; 1 stk Gul paprika; 1 stk Grønn paprika; 2 stk Store, gule løk; 2 ss Olje til steking; 1 ss Paprika; 1 ss Oregano, tørket; 1 ss Malt spisskummen; 1 ts Malt pepper; 2 ts Flaksalt; 10 stk Tortillalefser",https://www.rema.no/oppskrifter/biff/ytrefilet/fargerik-fajitas/
Moussaka med lam,400 gr Kjøttdeig av lam eller okse; 2 fedd Hvitløk; 1 stk Stor løk; 2 ss Olje til steking; 1 boks Hakkede tomater; 2 dl Kjøttbuljong; 1 klype Salt og pepper; 1 ts Kanel; 1 ts Oregano; 2 stk Laurbærblad; 2 stk Store auberginer; 1 ss Grovt salt; 2 ss Olje til steking; 2 ss Smør; 2 ss Hvetemel; 5 dl Melk; 0.25 ts Malt muskat; 1 stk Egg; 1 stk Eggeplomme; 100 gr Revet ost,https://www.rema.no/oppskrifter/lam-og-farekjott/moussaka-med-lam/
Reinsdyr med rosenkål og tyttebærsaus,"1.5 kg Reinsdyrfilet av indre- eller ytrefilet  (eventuelt flatbiff eller mørbrad); 1 ss Einebær; 1 ss Salt; 1 ts Kvernet sort pepper; 0.5 dl Solsikkeolje; 1 kg Rosenkål; 4 dl Fløte; 1 ss Maizena; 1 klype Salt; 1 klype Pepper; 1 kg Persillerot eller andre rotgrønnsaker; 0.5 dl Strimlet flatpersille; 100 gr Smør; 1 klype Salt; 1 klype Pepper; 300 gr Sopp  (eventuelt frossen skogsoppblanding); 3 stk Epler; 3 ss Smør; 1 klype Salt; 1 klype Pepper; 1 dl Rødvinseddik; 1 dl Sjalottløk; 5 stk Knust sort pepper; 10 stk Knuste einebær; 1 dl Solbærsirup; 1.5 l Kraft av vilt, okse eller kalv; 2 dl Tyttebær; 1 ss Maizena; 50 gr Usaltet smør; 3 ss Sukker; 1 klype Salt; 1 klype Pepper",https://www.rema.no/oppskrifter/vilt/reinsdyr/reinsdyr-med-rosenkal-og-tyttebarsaus/
Klassisk pinnekjøtt,"3 kg Pinnekjøtt; 1.5 kg Vossakorv, ferdig kokt",https://www.rema.no/oppskrifter/lam-og-farekjott/pinnekjott/klassisk-pinnekjott/
Risboller med sjokolade,150 gr Kokosfett eller Delfia; 100 gr Mørk kokesjokolade; 2 stk Egg; 100 gr Puffet ris; 100 gr Smør; 2 dl Sukker; 0.3 ts Flaksalt,https://www.rema.no/oppskrifter/bakst/smakaker/risboller-med-sjokolade/
Krumkaker,1 stk Egg; 1.5 dl Potetmel; 1.5 dl Sukker; 150 gr Smeltet smør; 1.6 dl Vann; 1.5 dl Hvetemel,https://www.rema.no/oppskrifter/bakst/smakaker/krumkaker/
Serinakaker,1 stk Egg; 1 ts Vaniljesukker; 0.5 ts Hornsalt eller 1 ts bakepulver; 25 gr Potetmel; 150 gr Smør  (gjerne 50/50 smør og margarin); 125 gr Sukker; 200 gr Hvetemel  (eventuelt glutenfritt mel); 1 stk Eggehvite; 50 gr Mandler; 50 gr Perlesukker,https://www.rema.no/oppskrifter/bakst/serinakaker/
Berlinerkranser,2 stk Hardkokte eggeplommer; 2 stk Rå eggeplommer; 120 gr Sukker; 250 gr Smør  (gjerne 50/50 smør og margarin); 350 gr Hvetemel; 2 stk Eggehviter; 50 gr Perlesukker,https://www.rema.no/oppskrifter/bakst/smakaker/berlinerkranser/
Sandkaker,"180 gr Melis; 1 stk Egg; 75 gr Skåldede, malte mandler; 200 gr Smør  (gjerne 50/50 smør og margarin); 350 gr Hvetemel",https://www.rema.no/oppskrifter/bakst/sandkaker/
Sandnøtter,1 stk Egg; 500 gr Potetmel; 5 ts Vaniljesukker; 250 gr Smør  (gjerne 50/50 smør og margarin); 200 gr Sukker; 125 gr Hvetemel  (eventuelt glutenfritt mel),https://www.rema.no/oppskrifter/bakst/sandnotter/
Muffins med juledekor,4 stk Egg; 2 ts Vaniljesukker; 2 dl Melk; 250 gr Smør; 4 dl Sukker; 6 dl Hvetemel; 3 ts Bakepulver; 2 ts Vaniljesukker; 1 dl Melk; 1 Grønn konditorfarge; 250 gr Smør; 14 dl Melis  (ca. 800 g),https://www.rema.no/oppskrifter/bakst/muffins-med-juledekor/
Eltefritt grytebrød med frø,"4 dl Kolonialbrød fra Kolonihagen eller annen grovbrødmiks; 0.5 pose Tørrgjær; 3 dl Frø og kjerner  (solsikkekjerner, sesamfrø, gresskarkjerner og linfrø); 3 ss Flytende honning; 6 dl Hvetemel; 2 ts Salt; 6 dl Vann; 2 ss Olivenolje  (for å smøre formen)",https://www.rema.no/oppskrifter/bakst/brod-og-rundstykker/eltefritt-grytebrod-med-fro/
Fletteloff,1 ss Tørrgjær; 4 stk Egg; 2 ss Valmuefrø; 3 dl Lunkent vann; 1 ss Sukker; 2 ts Salt; 30 gr Smeltet smør  (eller olje); 650 gr Hvetemel,https://www.rema.no/oppskrifter/bakst/brod-og-rundstykker/fletteloff/
Kake med fløtekaramell,"1 dl Brunt sukker; 3 ts Natron eller bakepulver; 2 ts Kardemomme, malt; 100 gr Mandler, hakket; 100 gr Rosiner; 3 dl Melk; 7 dl Hvetemel; 1 dl Sukker; 2 ts Kanel, malt; 150 gr Smør; 0.5 dl Mandler, hakket; 0.5 dl Sukker; 1 dl Brunt sukker; 0.8 dl Fløte; 1 dl Sukker; 0.3 ts Salt; 50 gr Smør",https://www.rema.no/oppskrifter/bakst/kaker/kake-med-flotekaramell/
Potetform med pinnekjøttrester,200 gr Kremost; 1 dl Rømme eller crème fraîche; 400 gr Renset pinnekjøttrester; 400 gr Poteter; 300 gr Kålrot; 200 gr Gulrot; 1 potte Persille; 50 gr Smør; 1 ts Salt; 1 ts Kvernet sort pepper,https://www.rema.no/oppskrifter/lam-og-farekjott/pinnekjott/potetform-med-pinnekjottrester/
Julens beste pepperkakedeig,"190 gr Lys sirup; 2 ts Ingefær, malt; 1 ts Nellik, malt; 2 ts Kardemomme, malt; 1 ts Sort pepper, malt; 0.5 ss Natron; 1 stk Egg; 125 gr Sukker; 0.5 ss Kanel, malt; 125 gr Smør; 350 gr Hvetemel; 1 neve Ønsket pynt, f.eks seigmenn eller nonstop; 150 gr Melis",https://www.rema.no/oppskrifter/bakst/smakaker/julens-beste-pepperkakedeig/
Rødkålsalat med klementin,0.5 stk Rødkål; 4 stk Klementiner; 60 gr Gresskarkjerner; 2 stk Gulrøtter; 1 pose Ruccula; 2 ts Dijonsennep; 10 stk Bringebær; 2 ss Hvitvinseddik; 1 dl Olivenolje; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/gronnsaker/rodkalsalat-med-klementin/
Hjemmelagde potetlefser,1 kg Poteter; 0.2 dl Matfløte; 100 gr Smeltet smør; 2 dl Hvetemel,https://www.rema.no/oppskrifter/gronnsaker/hjemmelagde-potetlefser/
Kokte poteter,1.6 kg Uskrelte poteter; 2 l Vann; 2.5 ts Salt,https://www.rema.no/oppskrifter/gronnsaker/kokte-poteter/
Brune pinner,1 stk Eggeplomme; 1 ss Lys sirup; 1 ts Vaniljesukker; 1 ts Natron; 200 gr Smør  (gjerne 50/50 smør og margarin); 200 gr Sukker; 0.5 ts Kanel; 6 dl Hvetemel; 1 stk Egg; 50 gr Mandler; 50 gr Perlesukker,https://www.rema.no/oppskrifter/bakst/brune-pinner/
Toast med kalkun,1 dl Eplemost; 1 dl Melk; 1 dl Fløte; 2 ss Sitronsaft; 400 gr Stekt kalkunkjøtt; 200 gr Erter; 200 gr Sjampinjong; 1 potte Gressløk; 4 skive Brød; 2 ss Smør; 2 ss Hvetemel; 1 terning Hønsebuljongterning,https://www.rema.no/oppskrifter/kalkun/toast-med-kalkun/
